price,neighbourhood,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,host_is_superhost,parking
82,Brooklyn,40.6933,-73.90823,Apartment,Entire home/apt,1.0,2,2,0.0,-1
155,Brooklyn,40.71285,-73.94383,Apartment,Entire home/apt,1.0,1,1,0.0,-1
117,Manhattan,40.76487,-73.9847099999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Greenwood Heights,40.66387,-73.99077,Apartment,Entire home/apt,1.0,1,1,0.0,-1
155,Manhattan,40.7269299999999,-73.98521,Apartment,Entire home/apt,1.0,1,2,0.0,-1
150,Carroll Gardens,40.67579,-73.99968,Apartment,Entire home/apt,1.0,2,2,0.0,-1
380,Chelsea,40.74087,-74.0022599999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
350,Clinton Hill,40.68545,-73.96534,Townhouse,Entire home/apt,4.5,5,6,0.0,1
105,Bay Ridge,40.61269,-74.03381,Loft,Entire home/apt,1.0,1,2,0.0,-1
125,Gowanus,40.67858,-73.9853699999999,Apartment,Private room,1.0,1,1,1.0,-1
225,Williamsburg,40.70821,-73.95352,Apartment,Entire home/apt,1.0,2,2,0.0,1
200,Carroll Gardens,40.68444,-73.99904,Apartment,Private room,1.0,1,3,0.0,-1
68,Brooklyn,40.6799599999999,-73.9802699999999,Townhouse,Entire home/apt,2.0,2,4,0.0,1
75,Brooklyn,40.68721,-74.00147,Apartment,Private room,1.0,1,1,0.0,-1
160,Fort Greene,40.69011,-73.97691,Apartment,Entire home/apt,1.0,1,1,1.0,-1
249,Brooklyn,40.66641,-73.98283,House,Entire home/apt,2.5,4,4,0.0,-1
35,The Bronx,40.8687,-73.8524,House,Private room,1.0,2,1,0.0,1
300,Manhattan,40.78451,-73.97882,Apartment,Entire home/apt,1.0,1,3,0.0,1
68,Staten Island,40.59274,-74.16178,Apartment,Private room,1.0,2,1,0.0,-1
198,Manhattan,40.72701,-74.0011,Apartment,Entire home/apt,1.0,1,1,0.0,1
100,Clinton Hill,40.68607,-73.95839,Apartment,Entire home/apt,1.0,1,1,0.0,1
175,Brooklyn,40.71345,-73.95689,Loft,Entire home/apt,1.0,1,1,0.0,-1
180,Manhattan,40.72903,-74.00028,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Manhattan,40.79842,-73.96903,Apartment,Entire home/apt,1.0,1,1,0.0,-1
175,Manhattan,40.72454,-73.97944,Loft,Entire home/apt,1.0,1,2,0.0,-1
150,Manhattan,40.72756,-73.97939,Apartment,Entire home/apt,1.0,1,1,0.0,-1
145,Manhattan,40.7395099999999,-73.98146,Apartment,Entire home/apt,1.0,1,1,0.0,-1
96,Williamsburg,40.7139,-73.96553,Loft,Entire home/apt,1.0,2,2,0.0,1
125,Prospect Heights,40.67717,-73.96915,Apartment,Entire home/apt,1.0,1,2,0.0,-1
150,Bedford-Stuyvesant,40.68543,-73.93838,Apartment,Entire home/apt,1.0,1,3,0.0,-1
180,Brooklyn,40.69849,-73.92678,Loft,Entire home/apt,1.0,1,1,0.0,-1
99,Fort Greene,40.68679,-73.97378,Apartment,Entire home/apt,1.0,1,1,1.0,1
130,Chelsea,40.7508599999999,-73.99776,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Brooklyn,40.71915,-73.95581,Apartment,Entire home/apt,1.0,2,2,0.0,-1
70,Queens,40.70278,-73.90153,Apartment,Entire home/apt,1.0,1,1,0.0,-1
82,Manhattan,40.77108,-73.9596699999999,Apartment,Private room,1.0,1,1,0.0,1
160,Brooklyn,40.69432,-73.96481,Apartment,Entire home/apt,1.0,1,1,0.0,-1
115,Manhattan,40.82749,-73.9382,Apartment,Private room,1.0,1,1,0.0,-1
150,Park Slope,40.66777,-73.9836699999999,Apartment,Private room,1.0,1,1,0.0,-1
69,Rego Park,40.72719,-73.86166,Apartment,Entire home/apt,1.0,1,1,0.0,1
375,Park Slope,40.6605099999999,-73.98495,Townhouse,Entire home/apt,2.0,4,4,0.0,1
200,Greenpoint,40.73067,-73.955,Apartment,Entire home/apt,1.0,1,1,0.0,1
150,Manhattan,40.72246,-73.99552,Apartment,Entire home/apt,1.0,1,1,0.0,-1
50,East Harlem,40.80762,-73.94017,Apartment,Private room,1.0,1,2,0.0,1
60,Brooklyn,40.6778599999999,-73.97166,Apartment,Private room,1.0,1,1,0.0,-1
90,Manhattan,40.7776099999999,-73.94606,Apartment,Private room,1.0,1,1,0.0,1
175,Upper East Side,40.76413,-73.9622699999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
36,Brooklyn,40.66119,-73.98822,Apartment,Private room,1.0,1,1,0.0,1
250,Manhattan,40.78339,-73.98003,Apartment,Entire home/apt,1.0,2,2,0.0,1
275,Crown Heights,40.67147,-73.94979,Apartment,Entire home/apt,2.0,2,2,0.0,1
450,Williamsburg,40.70762,-73.96764,Loft,Entire home/apt,1.0,1,1,0.0,-1
165,Manhattan,40.7311,-73.99913,Apartment,Entire home/apt,1.0,1,2,0.0,-1
175,Bedford-Stuyvesant,40.69043,-73.9567699999999,Apartment,Entire home/apt,1.5,2,2,1.0,1
230,Manhattan,40.74552,-74.0006,Apartment,Entire home/apt,1.0,2,2,0.0,-1
58,Manhattan,40.72006,-73.99579,Apartment,Private room,1.0,1,1,1.0,-1
120,Sunset Park,40.64437,-74.00304,Apartment,Entire home/apt,1.0,2,2,0.0,-1
110,Upper East Side,40.77424,-73.94839,Apartment,Entire home/apt,1.0,1,1,0.0,-1
69,Lefferts Garden,40.6584099999999,-73.95016,House,Private room,1.0,1,1,0.0,1
135,Brooklyn,40.69271,-73.99365,Apartment,Entire home/apt,1.0,1,1,0.0,-1
90,Flatbush,40.64882,-73.9605,Apartment,Entire home/apt,1.0,1,1,0.0,-1
199,Greenpoint,40.72515,-73.95153,Apartment,Private room,1.0,1,1,0.0,-1
90,Alphabet City,40.72564,-73.98252,Apartment,Entire home/apt,1.0,1,1,0.0,-1
160,Manhattan,40.78024,-73.94813,Apartment,Entire home/apt,1.0,1,1,0.0,1
65,Park Slope,40.6599,-73.98279,Apartment,Private room,1.0,1,1,0.0,1
399,Chelsea,40.74664,-73.99441,Loft,Entire home/apt,2.0,2,3,0.0,-1
90,Brooklyn,40.68343,-73.99189,Apartment,Entire home/apt,1.0,1,1,0.0,-1
50,Brooklyn,40.6832799999999,-73.9379,Apartment,Private room,1.5,1,1,0.0,-1
150,Bedford-Stuyvesant,40.68269,-73.94004,House,Entire home/apt,1.5,2,2,0.0,-1
130,Fort Greene,40.68522,-73.97771,Loft,Entire home/apt,1.0,1,2,0.0,1
120,Manhattan,40.78292,-73.97438,Apartment,Entire home/apt,1.0,1,2,1.0,1
165,Manhattan,40.79785,-73.97202,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Manhattan,40.73047,-73.98229,Apartment,Entire home/apt,1.0,1,1,0.0,-1
80,Crown Heights,40.6772,-73.9506,Apartment,Private room,1.0,2,1,0.0,1
159,Brooklyn,40.66732,-73.98233,Apartment,Entire home/apt,1.0,2,3,0.0,-1
75,Brooklyn,40.72437,-73.94847,Apartment,Private room,1.0,1,1,0.0,-1
80,Brooklyn,40.67649,-73.9435,Apartment,Private room,1.0,1,1,0.0,1
275,Williamsburg,40.7197,-73.95741,Loft,Entire home/apt,1.0,1,1,0.0,-1
250,Brooklyn,40.70989,-73.95347,Apartment,Entire home/apt,1.0,2,2,0.0,-1
175,Brooklyn Heights,40.69464,-73.99885,Apartment,Entire home/apt,1.0,1,1,0.0,1
140,Brooklyn,40.6877,-73.95824,Apartment,Entire home/apt,1.0,2,2,0.0,1
54,Bedford-Stuyvesant,40.69079,-73.95809,Apartment,Private room,1.0,1,1,0.0,-1
75,Ridgewood,40.70001,-73.90698,Apartment,Entire home/apt,1.0,1,1,0.0,-1
110,Manhattan,40.77247,-73.94665,Apartment,Entire home/apt,1.0,1,1,0.0,-1
300,Manhattan,40.73413,-74.00465,Apartment,Entire home/apt,2.0,2,2,0.0,-1
331,Manhattan,40.73474,-73.9952699999999,Apartment,Entire home/apt,2.0,1,1,0.0,-1
77,Williamsburg,40.7131599999999,-73.94532,Apartment,Private room,1.0,1,1,0.0,1
120,Park Slope,40.67465,-73.97975,Apartment,Entire home/apt,1.0,1,1,0.0,-1
179,Upper West Side,40.7839,-73.9789699999999,Condominium,Entire home/apt,1.0,1,1,0.0,-1
149,Clinton Hill,40.68533,-73.96808,Apartment,Entire home/apt,1.0,1,1,0.0,-1
180,Boerum Hill,40.68379,-73.98313,Apartment,Entire home/apt,1.0,2,2,0.0,-1
260,Brooklyn,40.6796299999999,-73.97237,Apartment,Entire home/apt,1.0,2,3,0.0,-1
55,Queens,40.69249,-73.73382,Apartment,Private room,1.0,1,2,0.0,1
200,Manhattan,40.76985,-73.95815,Apartment,Entire home/apt,1.0,1,2,0.0,-1
125,Brooklyn,40.67293,-73.96399,Apartment,Entire home/apt,1.0,1,1,0.0,-1
275,Brooklyn,40.7072,-73.92245,Loft,Entire home/apt,1.0,1,3,0.0,-1
45,Jamaica,40.6916,-73.73323,House,Private room,1.0,1,1,0.0,-1
130,Manhattan,40.71655,-74.01171,Apartment,Entire home/apt,1.0,2,2,0.0,-1
90,Williamsburg,40.7095799999999,-73.93578,Apartment,Entire home/apt,1.0,1,1,0.0,1
115,Brooklyn,40.66959,-73.95718,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Prospect Heights,40.6806599999999,-73.96644,House,Entire home/apt,2.0,2,2,0.0,1
64,Brooklyn,40.71447,-73.95237,Loft,Private room,1.5,1,1,1.0,1
65,Bedford-Stuyvesant,40.68372,-73.9406,Apartment,Private room,1.0,1,2,0.0,1
175,Astoria,40.76408,-73.92461,Apartment,Entire home/apt,1.0,1,1,0.0,-1
85,Brooklyn,40.66839,-73.96001,Apartment,Private room,1.0,1,1,0.0,-1
50,Kips Bay,40.74285,-73.97986,Apartment,Entire home/apt,1.0,1,2,1.0,-1
136,Harlem,40.80352,-73.95127,Apartment,Entire home/apt,1.0,2,4,1.0,-1
400,Brooklyn,40.71455,-73.93739,House,Entire home/apt,2.0,4,4,0.0,1
180,Brooklyn,40.71402,-73.93989,Apartment,Entire home/apt,1.5,2,2,0.0,-1
85,Brooklyn,40.71382,-73.94164,Apartment,Private room,1.0,1,1,0.0,1
195,Manhattan,40.72625,-74.0018,Apartment,Shared room,1.0,1,1,0.0,-1
165,Manhattan,40.73485,-74.0063699999999,Apartment,Entire home/apt,1.0,1,1,0.0,1
80,Brooklyn,40.70074,-73.92333,Condominium,Private room,1.0,1,1,0.0,1
52,Queens,40.73607,-73.92439,House,Private room,1.0,1,1,0.0,-1
160,Manhattan,40.72095,-73.99401,Apartment,Entire home/apt,1.0,1,1,0.0,-1
110,Crown Heights,40.67639,-73.96003,Apartment,Entire home/apt,1.0,1,1,0.0,-1
60,Manhattan,40.79913,-73.9605699999999,Apartment,Private room,1.0,1,1,0.0,1
200,Manhattan,40.72389,-73.98934,Apartment,Entire home/apt,1.0,1,2,0.0,-1
263,Manhattan,40.76206,-73.9998,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Manhattan,40.78455,-73.97352,Apartment,Entire home/apt,1.0,1,1,0.0,-1
350,Williamsburg,40.71827,-73.96259,Loft,Private room,1.0,1,1,0.0,-1
79,Manhattan,40.8224,-73.94358,Apartment,Private room,1.0,1,1,0.0,1
150,Brooklyn,40.6795,-73.9685,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Manhattan,40.73045,-73.98541,Apartment,Entire home/apt,1.0,1,1,0.0,-1
90,Brooklyn,40.67189,-73.93499,Apartment,Entire home/apt,1.0,1,1,0.0,-1
85,Manhattan,40.76758,-73.98722,Apartment,Entire home/apt,1.0,1,1,0.0,-1
87,Manhattan,40.74189,-73.97833,Apartment,Entire home/apt,1.0,1,2,0.0,-1
95,Manhattan,40.76934,-73.98464,Apartment,Entire home/apt,1.0,1,1,0.0,-1
149,Lower East Side,40.71695,-73.99031,Apartment,Entire home/apt,1.0,1,1,0.0,-1
60,Brooklyn,40.67574,-73.95434,Apartment,Entire home/apt,1.0,1,1,0.0,-1
285,Manhattan,40.75663,-73.96681,Apartment,Entire home/apt,1.5,1,1,0.0,-1
150,Manhattan,40.74004,-74.00426,Apartment,Entire home/apt,1.5,1,1,0.0,-1
200,Brooklyn,40.6886299999999,-74.0018099999999,Apartment,Entire home/apt,1.0,2,3,0.0,1
250,Chelsea,40.741,-73.9995699999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
220,Hell's Kitchen,40.7589,-73.99015,Apartment,Entire home/apt,1.0,1,1,0.0,-1
75,East Village,40.7277099999999,-73.98172,Apartment,Private room,1.0,1,1,0.0,-1
100,Brooklyn,40.71157,-73.9636,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Chelsea,40.74272,-74.00309,Apartment,Entire home/apt,1.0,1,1,0.0,-1
140,Flatbush,40.64895,-73.95758,Apartment,Entire home/apt,1.0,1,1,0.0,-1
50,Manhattan,40.86186,-73.92701,Apartment,Private room,1.0,1,1,0.0,-1
70,Brooklyn,40.67138,-73.95577,Apartment,Private room,1.0,1,1,0.0,-1
355,Brooklyn,40.68418,-73.9692599999999,Apartment,Entire home/apt,1.0,2,2,0.0,-1
75,Ridgewood,40.70719,-73.8963199999999,House,Private room,2.0,1,2,0.0,1
88,Manhattan,40.7345599999999,-74.00347,Apartment,Private room,1.0,2,3,0.0,-1
75,Queens,40.77987,-73.91565,Apartment,Entire home/apt,1.0,1,1,0.0,-1
65,Ridgewood,40.7086599999999,-73.91537,House,Private room,1.0,1,1,0.0,1
125,Harlem,40.80829,-73.9426,Apartment,Entire home/apt,1.0,1,2,1.0,1
134,Manhattan,40.7485099999999,-73.97796,Apartment,Entire home/apt,1.0,1,1,1.0,1
35,East New York,40.67635,-73.89124,Apartment,Private room,2.0,1,1,0.0,1
249,Clinton Hill,40.69445,-73.96401,Apartment,Entire home/apt,1.0,2,3,0.0,1
199,Williamsburg,40.71407,-73.95336,Apartment,Entire home/apt,1.0,1,1,0.0,1
68,Brooklyn,40.69114,-73.94601,Apartment,Private room,2.0,1,1,0.0,-1
150,Brooklyn,40.67406,-73.97697,Apartment,Entire home/apt,1.0,1,1,0.0,-1
95,Manhattan,40.72177,-73.9961,Apartment,Private room,1.0,1,1,0.0,1
72,Chelsea,40.74034,-74.00259,Apartment,Private room,1.0,1,1,0.0,-1
69,Brooklyn,40.68902,-73.99517,Apartment,Private room,1.0,1,1,0.0,-1
80,Brooklyn Navy Yard,40.6967,-73.97622,Apartment,Private room,1.0,1,1,0.0,-1
130,Manhattan,40.72225,-73.98496,Apartment,Entire home/apt,1.0,1,1,0.0,-1
70,Lefferts Garden,40.6582,-73.95275,House,Private room,1.0,1,1,0.0,1
69,Brooklyn,40.71796,-73.95439,Apartment,Private room,1.0,1,1,0.0,-1
299,Harlem,40.80748,-73.94869,Condominium,Entire home/apt,1.5,2,2,0.0,-1
103,Brooklyn,40.63324,-73.99461,Apartment,Private room,1.0,1,2,0.0,-1
425,Manhattan,40.74225,-73.99492,Apartment,Entire home/apt,2.0,1,2,0.0,-1
75,Clinton Hill,40.68712,-73.95876,Loft,Private room,1.0,1,1,0.0,-1
146,Brooklyn,40.70985,-73.9452,Apartment,Private room,1.0,2,2,1.0,1
120,Crown Heights,40.67473,-73.96263,Apartment,Entire home/apt,1.0,1,1,0.0,-1
79,Harlem,40.82655,-73.93943,Apartment,Private room,1.0,1,1,0.0,-1
120,Manhattan,40.80155,-73.96569,Apartment,Private room,0.5,1,2,0.0,-1
150,Manhattan,40.80745,-73.94353,Apartment,Entire home/apt,1.0,1,1,1.0,-1
350,Harlem,40.82398,-73.954,Apartment,Entire home/apt,2.0,3,3,0.0,-1
85,Bedford-Stuyvesant,40.68724,-73.95837,Loft,Private room,1.0,1,1,0.0,1
195,Upper West Side,40.79241,-73.97111,Condominium,Entire home/apt,1.0,1,1,0.0,1
95,Harlem,40.8035099999999,-73.95648,Apartment,Private room,1.5,1,1,0.0,1
50,Brooklyn,40.67942,-73.96248,Apartment,Entire home/apt,2.0,2,3,0.0,-1
245,Astoria,40.7621599999999,-73.9254199999999,House,Entire home/apt,2.0,3,4,0.0,1
100,Midtown,40.76761,-73.98619,Apartment,Entire home/apt,1.0,1,1,0.0,-1
140,Manhattan,40.74092,-74.0003699999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
106,Manhattan,40.75154,-73.97104,Apartment,Entire home/apt,1.5,1,1,0.0,-1
171,Manhattan,40.78674,-73.97243,Apartment,Entire home/apt,1.0,1,2,1.0,1
185,Manhattan,40.78747,-73.97238,Serviced apartment,Entire home/apt,1.0,1,2,1.0,1
120,Manhattan,40.7423099999999,-73.97839,Apartment,Entire home/apt,1.0,1,1,0.0,-1
210,Manhattan,40.71778,-74.00452,Apartment,Entire home/apt,1.0,3,3,0.0,-1
133,Manhattan,40.7296,-73.98479,Apartment,Entire home/apt,1.0,1,1,0.0,1
259,Manhattan,40.71729,-74.00424,Condominium,Entire home/apt,1.0,1,1,0.0,1
97,Manhattan,40.8596299999999,-73.9310699999999,Apartment,Private room,1.0,1,2,0.0,1
125,Manhattan,40.80529,-73.96467,Apartment,Entire home/apt,1.0,1,1,0.0,-1
125,Manhattan,40.72064,-73.99605,Apartment,Entire home/apt,1.0,1,1,1.0,-1
150,Manhattan,40.80145,-73.95572,Apartment,Entire home/apt,1.0,2,3,0.0,1
80,Harlem,40.8116099999999,-73.94046,Apartment,Private room,1.0,1,1,0.0,-1
155,Chelsea,40.74314,-74.00119,Apartment,Private room,1.0,1,1,0.0,-1
90,Bedford-Stuyvesant,40.68371,-73.95604,Apartment,Entire home/apt,1.0,1,1,0.0,-1
108,Queens,40.76372,-73.79201,Apartment,Shared room,1.0,1,1,0.0,1
175,Brooklyn,40.7189,-73.95725,Apartment,Entire home/apt,1.0,1,1,0.0,-1
110,Brooklyn,40.64294,-73.96016,Apartment,Entire home/apt,1.0,1,3,0.0,-1
250,Brooklyn,40.66777,-73.9778099999999,Apartment,Entire home/apt,1.0,3,6,0.0,-1
200,Manhattan,40.7286299999999,-74.00137,Apartment,Entire home/apt,1.0,2,1,0.0,-1
89,Astoria,40.7558299999999,-73.91839,Apartment,Entire home/apt,1.0,1,1,0.0,1
500,Manhattan,40.72408,-73.99823,Loft,Entire home/apt,1.5,1,1,0.0,-1
39,Queens,40.75754,-73.93004,Apartment,Private room,1.0,1,1,0.0,-1
55,Bushwick,40.70118,-73.92826,Apartment,Private room,1.0,1,1,0.0,-1
125,Manhattan,40.75982,-73.96521,Apartment,Entire home/apt,1.0,1,1,0.0,-1
175,Clinton Hill,40.68444,-73.95692,Apartment,Entire home/apt,1.0,1,1,0.0,-1
140,Astoria,40.76361,-73.91793,Apartment,Entire home/apt,1.0,1,1,1.0,-1
75,Brooklyn,40.70369,-73.93284,Apartment,Private room,1.0,1,1,0.0,1
390,Astoria,40.77466,-73.91807,Apartment,Entire home/apt,1.0,1,1,0.0,-1
52,Brooklyn,40.70745,-73.9430699999999,Apartment,Shared room,1.0,1,1,0.0,-1
95,Manhattan,40.759,-73.9953,Apartment,Entire home/apt,1.0,1,1,0.0,-1
105,Chelsea,40.75039,-74.00287,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Williamsburg,40.71435,-73.95073,Apartment,Entire home/apt,1.0,1,2,0.0,-1
65,Manhattan,40.83556,-73.94609,Apartment,Private room,1.5,1,1,0.0,1
100,Alphabet City,40.72439,-73.9776699999999,Apartment,Private room,2.0,1,1,0.0,-1
195,Flatiron District,40.73997,-73.98789,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Manhattan,40.77734,-73.9877,Apartment,Entire home/apt,1.0,1,1,0.0,1
155,Brooklyn,40.67453,-73.96759,Apartment,Entire home/apt,1.0,1,1,0.0,-1
250,Ditmars / Steinway,40.78027,-73.90821,House,Entire home/apt,2.5,3,1,0.0,-1
200,Bedford-Stuyvesant,40.69407,-73.94551,Apartment,Shared room,1.0,1,1,0.0,1
90,Fort Greene,40.69377,-73.97009,Apartment,Private room,1.0,1,1,0.0,-1
350,Manhattan,40.7346099999999,-74.00594,Apartment,Shared room,1.0,1,3,0.0,-1
59,Manhattan,40.72578,-73.98448,Apartment,Private room,1.0,1,1,0.0,1
120,Manhattan,40.79767,-73.96114,Apartment,Private room,1.0,1,2,1.0,1
140,Manhattan,40.73652,-74.00876,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Upper West Side,40.7982,-73.97173,Apartment,Entire home/apt,1.0,1,1,0.0,-1
225,Civic Center,40.71247,-73.99873,Apartment,Entire home/apt,1.0,2,3,0.0,-1
145,Fort Greene,40.6879799999999,-73.97442,Apartment,Entire home/apt,1.0,1,1,0.0,1
119,Bedford-Stuyvesant,40.6819099999999,-73.95475,Apartment,Entire home/apt,1.0,1,1,0.0,-1
155,Brooklyn,40.71188,-73.9608,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Brooklyn,40.70719,-73.95228,Apartment,Private room,2.0,1,1,0.0,-1
220,Manhattan,40.71818,-73.98206,Apartment,Entire home/apt,1.0,2,2,0.0,-1
135,Alphabet City,40.72762,-73.98218,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Manhattan,40.81915,-73.93964,Apartment,Entire home/apt,1.0,1,1,0.0,-1
195,Brooklyn,40.67708,-73.96649,Apartment,Entire home/apt,1.0,1,2,0.0,-1
295,Manhattan,40.77775,-73.98732,Apartment,Entire home/apt,2.0,1,1,0.0,-1
80,Manhattan,40.85082,-73.9378,Apartment,Private room,1.0,1,1,0.0,-1
250,Manhattan,40.72877,-73.98794,Condominium,Entire home/apt,1.0,1,1,0.0,1
150,Manhattan,40.76553,-73.96262,Apartment,Entire home/apt,1.0,1,1,0.0,-1
225,Brooklyn,40.72034,-73.95669,Apartment,Entire home/apt,1.0,1,2,0.0,-1
60,Brooklyn,40.68356,-73.9404199999999,Apartment,Private room,1.0,1,1,0.0,1
350,Manhattan,40.80118,-73.96783,Apartment,Entire home/apt,1.5,3,5,0.0,-1
225,Chelsea,40.75351,-73.99762,Apartment,Entire home/apt,1.0,1,1,0.0,-1
60,Ditmars / Steinway,40.77452,-73.90889,Apartment,Private room,1.0,1,1,0.0,-1
105,Upper East Side,40.7666,-73.95903,Apartment,Entire home/apt,1.0,1,1,0.0,1
115,Bushwick,40.70308,-73.92765,Apartment,Entire home/apt,1.0,1,1,0.0,1
150,Upper East Side,40.77043,-73.9515,Apartment,Entire home/apt,1.0,2,4,0.0,-1
65,Brooklyn,40.66882,-73.98841,Townhouse,Private room,1.0,1,1,0.0,1
150,Brooklyn,40.67759,-73.95432,Townhouse,Entire home/apt,2.5,4,4,0.0,1
165,Brooklyn,40.68561,-73.92029,House,Private room,1.5,1,1,0.0,-1
175,Upper East Side,40.77483,-73.94674,Apartment,Entire home/apt,1.0,1,1,0.0,-1
116,Manhattan,40.7449,-73.9765599999999,Apartment,Entire home/apt,1.0,2,2,0.0,-1
150,Brooklyn,40.67338,-73.96415,Apartment,Entire home/apt,1.0,1,1,0.0,-1
163,Williamsburg,40.70538,-73.9294599999999,Loft,Entire home/apt,1.0,1,1,0.0,-1
200,Williamsburg,40.7176,-73.95234,Apartment,Entire home/apt,2.0,3,3,0.0,-1
173,Upper West Side,40.78592,-73.97775,Apartment,Entire home/apt,1.0,1,1,0.0,-1
250,Crown Heights,40.67504,-73.95273,Apartment,Entire home/apt,2.0,2,2,0.0,-1
275,Williamsburg,40.70747,-73.93879,Apartment,Entire home/apt,1.0,3,3,0.0,-1
63,Clinton Hill,40.68631,-73.96802,Apartment,Entire home/apt,1.0,1,1,0.0,-1
130,Carroll Gardens,40.6821599999999,-73.99504,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Brooklyn,40.68418,-73.98039,Loft,Entire home/apt,1.5,2,2,0.0,1
150,Astoria,40.76108,-73.9274,Apartment,Entire home/apt,1.0,1,1,0.0,-1
79,Brooklyn,40.70876,-73.94971,Apartment,Private room,1.0,1,1,1.0,1
149,Brooklyn,40.71986,-73.95925,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Manhattan,40.72721,-73.98411,Apartment,Entire home/apt,1.0,1,1,0.0,-1
85,Hamilton Heights,40.83378,-73.94966,Apartment,Private room,1.0,2,1,0.0,-1
60,Richmond Hill,40.70947,-73.8292199999999,Apartment,Private room,1.0,1,1,0.0,-1
160,Williamsburg,40.7119,-73.9603099999999,Apartment,Entire home/apt,1.0,1,1,0.0,1
80,Brooklyn,40.70281,-73.94328,Apartment,Private room,1.0,1,1,0.0,-1
250,Clinton Hill,40.69319,-73.96351,Apartment,Entire home/apt,2.0,2,3,0.0,-1
349,Manhattan,40.74117,-73.99517,Apartment,Entire home/apt,1.5,1,1,0.0,-1
165,Harlem,40.8058599999999,-73.9464199999999,Apartment,Entire home/apt,1.0,1,2,0.0,-1
240,Manhattan,40.73713,-74.00232,Apartment,Entire home/apt,1.0,1,1,0.0,1
79,Bedford-Stuyvesant,40.68194,-73.9275699999999,House,Private room,1.0,1,1,0.0,-1
215,Brooklyn,40.68509,-73.93854,House,Entire home/apt,1.0,2,4,0.0,1
55,Bushwick,40.6916,-73.92294,Apartment,Private room,1.0,1,1,0.0,-1
65,Bushwick,40.69764,-73.93084,Apartment,Entire home/apt,1.0,2,1,0.0,-1
100,Manhattan,40.85604,-73.93469,Apartment,Entire home/apt,1.0,1,1,0.0,1
35,Manhattan,40.82513,-73.94617,Apartment,Private room,1.0,1,1,0.0,1
57,Queens,40.75979,-73.81016,House,Private room,1.0,1,1,0.0,-1
300,Brooklyn,40.72103,-73.94798,Apartment,Entire home/apt,1.0,2,2,0.0,1
110,Greenpoint,40.73319,-73.95623,Apartment,Private room,1.0,2,2,0.0,-1
99,Williamsburg,40.72166,-73.94037,Apartment,Entire home/apt,1.0,2,1,0.0,-1
70,Williamsburg,40.71622,-73.96042,Apartment,Private room,1.0,1,1,0.0,-1
135,Gowanus,40.67869,-73.99197,Apartment,Entire home/apt,1.0,1,1,0.0,1
47,Staten Island,40.63132,-74.08799,House,Private room,1.5,1,1,0.0,1
69,Harlem,40.80394,-73.9506,Apartment,Private room,2.0,1,1,0.0,-1
150,Brooklyn,40.67378,-73.96471,Apartment,Entire home/apt,1.0,2,2,0.0,-1
68,Brooklyn,40.62908,-73.95965,Apartment,Private room,1.0,1,1,0.0,-1
149,Manhattan,40.77627,-73.98365,Apartment,Entire home/apt,1.0,1,1,0.0,-1
120,Bushwick,40.70738,-73.92213,Apartment,Private room,1.0,1,1,0.0,-1
250,Manhattan,40.77613,-73.94872,Apartment,Entire home/apt,1.0,1,1,0.0,-1
40,Washington Heights,40.85123,-73.93223,Apartment,Private room,1.0,1,2,0.0,1
55,Greenpoint,40.73184,-73.9580199999999,Apartment,Private room,1.0,1,1,0.0,-1
500,Brooklyn,40.71699,-73.95817,Apartment,Entire home/apt,2.0,3,3,0.0,-1
130,East Village,40.7225,-73.98267,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Greenwood Heights,40.66059,-73.99361,Apartment,Entire home/apt,1.0,1,1,1.0,-1
200,Brooklyn,40.71733,-73.9531,Apartment,Entire home/apt,1.0,1,2,0.0,1
90,Prospect Heights,40.67922,-73.96907,Apartment,Entire home/apt,1.0,1,2,0.0,-1
269,Midtown East,40.76188,-73.97193,Apartment,Entire home/apt,1.0,1,1,0.0,-1
400,Manhattan,40.73126,-74.00502,Apartment,Entire home/apt,1.0,1,1,0.0,-1
349,Manhattan,40.73075,-73.99265,Apartment,Entire home/apt,1.0,1,1,0.0,-1
85,Brooklyn,40.6763,-73.96528,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Lower East Side,40.71593,-73.99031,Apartment,Entire home/apt,1.0,1,1,0.0,-1
