Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT2,PM2.5,15/05/2018 13:30,17.00000,ug m-3,R
CT2,PM2.5,15/05/2018 13:45,17.00000,ug m-3,R
CT2,PM2.5,15/05/2018 14:00,15.00000,ug m-3,R
CT2,PM2.5,15/05/2018 14:15,15.00000,ug m-3,R
CT2,PM2.5,15/05/2018 14:30,15.00000,ug m-3,R
CT2,PM2.5,15/05/2018 14:45,15.00000,ug m-3,R
CT2,PM2.5,15/05/2018 15:00,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 15:15,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 15:30,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 15:45,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 16:00,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 16:15,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 16:30,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 16:45,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 17:00,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 17:15,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 17:30,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 17:45,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 18:00,13.00000,ug m-3,R
CT2,PM2.5,15/05/2018 18:15,13.00000,ug m-3,R
CT2,PM2.5,15/05/2018 18:30,13.00000,ug m-3,R
CT2,PM2.5,15/05/2018 18:45,13.00000,ug m-3,R
CT2,PM2.5,15/05/2018 19:00,14.00000,ug m-3,R
CT2,PM2.5,15/05/2018 19:15,14.00000,ug m-3,R
CT2,PM2.5,15/05/2018 19:30,14.00000,ug m-3,R
CT2,PM2.5,15/05/2018 19:45,14.00000,ug m-3,R
CT2,PM2.5,15/05/2018 20:00,10.00000,ug m-3,R
CT2,PM2.5,15/05/2018 20:15,10.00000,ug m-3,R
CT2,PM2.5,15/05/2018 20:30,10.00000,ug m-3,R
CT2,PM2.5,15/05/2018 20:45,10.00000,ug m-3,R
CT2,PM2.5,15/05/2018 21:00,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 21:15,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 21:30,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 21:45,12.00000,ug m-3,R
CT2,PM2.5,15/05/2018 22:00,9.00000,ug m-3,R
CT2,PM2.5,15/05/2018 22:15,9.00000,ug m-3,R
CT2,PM2.5,15/05/2018 22:30,9.00000,ug m-3,R
CT2,PM2.5,15/05/2018 22:45,9.00000,ug m-3,R
CT2,PM2.5,15/05/2018 23:00,11.00000,ug m-3,R
CT2,PM2.5,15/05/2018 23:15,11.00000,ug m-3,R
CT2,PM2.5,15/05/2018 23:30,11.00000,ug m-3,R
CT2,PM2.5,15/05/2018 23:45,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 00:00,20.00000,ug m-3,R
CT2,PM2.5,16/05/2018 00:15,20.00000,ug m-3,R
CT2,PM2.5,16/05/2018 00:30,20.00000,ug m-3,R
CT2,PM2.5,16/05/2018 00:45,20.00000,ug m-3,R
CT2,PM2.5,16/05/2018 01:00,14.00000,ug m-3,R
CT2,PM2.5,16/05/2018 01:15,14.00000,ug m-3,R
CT2,PM2.5,16/05/2018 01:30,14.00000,ug m-3,R
CT2,PM2.5,16/05/2018 01:45,14.00000,ug m-3,R
CT2,PM2.5,16/05/2018 02:00,9.00000,ug m-3,R
CT2,PM2.5,16/05/2018 02:15,9.00000,ug m-3,R
CT2,PM2.5,16/05/2018 02:30,9.00000,ug m-3,R
CT2,PM2.5,16/05/2018 02:45,9.00000,ug m-3,R
CT2,PM2.5,16/05/2018 03:00,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 03:15,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 03:30,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 03:45,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 04:00,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 04:15,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 04:30,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 04:45,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 05:00,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 05:15,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 05:30,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 05:45,6.00000,ug m-3,R
CT2,PM2.5,16/05/2018 06:00,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 06:15,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 06:30,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 06:45,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 07:00,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 07:15,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 07:30,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 07:45,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 08:00,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 08:15,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 08:30,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 08:45,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 09:00,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 09:15,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 09:30,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 09:45,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 10:00,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 10:15,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 10:30,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 10:45,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 11:00,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 11:15,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 11:30,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 11:45,17.00000,ug m-3,R
CT2,PM2.5,16/05/2018 12:00,19.00000,ug m-3,R
CT2,PM2.5,16/05/2018 12:15,19.00000,ug m-3,R
CT2,PM2.5,16/05/2018 12:30,19.00000,ug m-3,R
CT2,PM2.5,16/05/2018 12:45,19.00000,ug m-3,R
CT2,PM2.5,16/05/2018 13:00,16.00000,ug m-3,R
CT2,PM2.5,16/05/2018 13:15,16.00000,ug m-3,R
CT2,PM2.5,16/05/2018 13:30,16.00000,ug m-3,R
CT2,PM2.5,16/05/2018 13:45,16.00000,ug m-3,R
CT2,PM2.5,16/05/2018 14:00,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 14:15,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 14:30,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 14:45,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 15:00,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 15:15,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 15:30,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 15:45,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 16:00,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 16:15,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 16:30,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 16:45,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 17:00,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 17:15,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 17:30,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 17:45,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 18:00,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 18:15,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 18:30,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 18:45,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 19:00,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 19:15,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 19:30,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 19:45,12.00000,ug m-3,R
CT2,PM2.5,16/05/2018 20:00,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 20:15,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 20:30,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 20:45,10.00000,ug m-3,R
CT2,PM2.5,16/05/2018 21:00,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 21:15,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 21:30,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 21:45,15.00000,ug m-3,R
CT2,PM2.5,16/05/2018 22:00,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 22:15,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 22:30,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 22:45,7.00000,ug m-3,R
CT2,PM2.5,16/05/2018 23:00,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 23:15,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 23:30,11.00000,ug m-3,R
CT2,PM2.5,16/05/2018 23:45,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 00:00,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 00:15,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 00:30,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 00:45,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 01:00,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 01:15,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 01:30,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 01:45,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 02:00,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 02:15,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 02:30,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 02:45,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 03:00,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 03:15,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 03:30,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 03:45,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 04:00,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 04:15,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 04:30,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 04:45,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 05:00,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 05:15,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 05:30,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 05:45,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 06:00,7.00000,ug m-3,R
CT2,PM2.5,17/05/2018 06:15,7.00000,ug m-3,R
CT2,PM2.5,17/05/2018 06:30,7.00000,ug m-3,R
CT2,PM2.5,17/05/2018 06:45,7.00000,ug m-3,R
CT2,PM2.5,17/05/2018 07:00,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 07:15,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 07:30,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 07:45,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 08:00,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 08:15,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 08:30,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 08:45,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 09:00,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 09:15,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 09:30,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 09:45,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 10:00,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 10:15,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 10:30,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 10:45,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 11:00,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 11:15,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 11:30,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 11:45,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 12:00,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 12:15,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 12:30,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 12:45,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 13:00,15.00000,ug m-3,R
CT2,PM2.5,17/05/2018 13:15,15.00000,ug m-3,R
CT2,PM2.5,17/05/2018 13:30,15.00000,ug m-3,R
CT2,PM2.5,17/05/2018 13:45,15.00000,ug m-3,R
CT2,PM2.5,17/05/2018 14:00,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 14:15,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 14:30,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 14:45,12.00000,ug m-3,R
CT2,PM2.5,17/05/2018 15:00,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 15:15,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 15:30,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 15:45,11.00000,ug m-3,R
CT2,PM2.5,17/05/2018 16:00,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 16:15,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 16:30,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 16:45,8.00000,ug m-3,R
CT2,PM2.5,17/05/2018 17:00,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 17:15,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 17:30,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 17:45,10.00000,ug m-3,R
CT2,PM2.5,17/05/2018 18:00,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 18:15,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 18:30,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 18:45,13.00000,ug m-3,R
CT2,PM2.5,17/05/2018 19:00,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 19:15,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 19:30,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 19:45,16.00000,ug m-3,R
CT2,PM2.5,17/05/2018 20:00,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 20:15,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 20:30,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 20:45,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 21:00,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 21:15,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 21:30,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 21:45,14.00000,ug m-3,R
CT2,PM2.5,17/05/2018 22:00,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 22:15,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 22:30,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 22:45,9.00000,ug m-3,R
CT2,PM2.5,17/05/2018 23:00,7.00000,ug m-3,R
CT2,PM2.5,17/05/2018 23:15,7.00000,ug m-3,R
CT2,PM2.5,17/05/2018 23:30,7.00000,ug m-3,R
CT2,PM2.5,17/05/2018 23:45,7.00000,ug m-3,R
CT2,PM2.5,18/05/2018 00:00,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 00:15,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 00:30,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 00:45,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 01:00,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 01:15,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 01:30,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 01:45,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 02:00,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 02:15,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 02:30,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 02:45,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 03:00,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 03:15,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 03:30,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 03:45,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 04:00,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 04:15,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 04:30,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 04:45,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 05:00,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 05:15,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 05:30,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 05:45,10.00000,ug m-3,R
CT2,PM2.5,18/05/2018 06:00,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 06:15,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 06:30,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 06:45,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 07:00,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 07:15,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 07:30,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 07:45,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 08:00,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 08:15,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 08:30,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 08:45,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 09:00,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 09:15,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 09:30,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 09:45,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 10:00,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 10:15,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 10:30,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 10:45,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 11:00,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 11:15,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 11:30,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 11:45,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 12:00,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 12:15,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 12:30,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 12:45,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 13:00,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 13:15,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 13:30,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 13:45,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 14:00,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 14:15,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 14:30,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 14:45,9.00000,ug m-3,R
CT2,PM2.5,18/05/2018 15:00,7.00000,ug m-3,R
CT2,PM2.5,18/05/2018 15:15,7.00000,ug m-3,R
CT2,PM2.5,18/05/2018 15:30,7.00000,ug m-3,R
CT2,PM2.5,18/05/2018 15:45,7.00000,ug m-3,R
CT2,PM2.5,18/05/2018 16:00,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 16:15,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 16:30,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 16:45,12.00000,ug m-3,R
CT2,PM2.5,18/05/2018 17:00,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 17:15,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 17:30,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 17:45,13.00000,ug m-3,R
CT2,PM2.5,18/05/2018 18:00,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 18:15,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 18:30,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 18:45,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 19:00,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 19:15,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 19:30,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 19:45,11.00000,ug m-3,R
CT2,PM2.5,18/05/2018 20:00,18.00000,ug m-3,R
CT2,PM2.5,18/05/2018 20:15,18.00000,ug m-3,R
CT2,PM2.5,18/05/2018 20:30,18.00000,ug m-3,R
CT2,PM2.5,18/05/2018 20:45,18.00000,ug m-3,R
CT2,PM2.5,18/05/2018 21:00,19.00000,ug m-3,R
CT2,PM2.5,18/05/2018 21:15,19.00000,ug m-3,R
CT2,PM2.5,18/05/2018 21:30,19.00000,ug m-3,R
CT2,PM2.5,18/05/2018 21:45,19.00000,ug m-3,R
CT2,PM2.5,18/05/2018 22:00,16.00000,ug m-3,R
CT2,PM2.5,18/05/2018 22:15,16.00000,ug m-3,R
CT2,PM2.5,18/05/2018 22:30,16.00000,ug m-3,R
CT2,PM2.5,18/05/2018 22:45,16.00000,ug m-3,R
CT2,PM2.5,18/05/2018 23:00,17.00000,ug m-3,R
CT2,PM2.5,18/05/2018 23:15,17.00000,ug m-3,R
CT2,PM2.5,18/05/2018 23:30,17.00000,ug m-3,R
CT2,PM2.5,18/05/2018 23:45,17.00000,ug m-3,R
CT2,PM2.5,19/05/2018 00:00,21.00000,ug m-3,R
CT2,PM2.5,19/05/2018 00:15,21.00000,ug m-3,R
CT2,PM2.5,19/05/2018 00:30,21.00000,ug m-3,R
CT2,PM2.5,19/05/2018 00:45,21.00000,ug m-3,R
CT2,PM2.5,19/05/2018 01:00,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 01:15,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 01:30,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 01:45,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 02:00,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 02:15,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 02:30,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 02:45,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 03:00,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 03:15,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 03:30,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 03:45,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 04:00,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 04:15,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 04:30,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 04:45,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 05:00,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 05:15,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 05:30,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 05:45,24.00000,ug m-3,R
CT2,PM2.5,19/05/2018 06:00,27.00000,ug m-3,R
CT2,PM2.5,19/05/2018 06:15,27.00000,ug m-3,R
CT2,PM2.5,19/05/2018 06:30,27.00000,ug m-3,R
CT2,PM2.5,19/05/2018 06:45,27.00000,ug m-3,R
CT2,PM2.5,19/05/2018 07:00,25.00000,ug m-3,R
CT2,PM2.5,19/05/2018 07:15,25.00000,ug m-3,R
CT2,PM2.5,19/05/2018 07:30,25.00000,ug m-3,R
CT2,PM2.5,19/05/2018 07:45,25.00000,ug m-3,R
CT2,PM2.5,19/05/2018 08:00,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 08:15,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 08:30,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 08:45,16.00000,ug m-3,R
CT2,PM2.5,19/05/2018 09:00,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 09:15,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 09:30,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 09:45,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 10:00,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 10:15,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 10:30,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 10:45,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 11:00,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 11:15,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 11:30,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 11:45,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 12:00,11.00000,ug m-3,R
CT2,PM2.5,19/05/2018 12:15,11.00000,ug m-3,R
CT2,PM2.5,19/05/2018 12:30,11.00000,ug m-3,R
CT2,PM2.5,19/05/2018 12:45,11.00000,ug m-3,R
CT2,PM2.5,19/05/2018 13:00,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 13:15,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 13:30,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 13:45,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 14:00,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 14:15,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 14:30,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 14:45,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 15:00,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 15:15,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 15:30,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 15:45,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 16:00,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 16:15,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 16:30,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 16:45,10.00000,ug m-3,R
CT2,PM2.5,19/05/2018 17:00,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 17:15,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 17:30,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 17:45,12.00000,ug m-3,R
CT2,PM2.5,19/05/2018 18:00,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 18:15,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 18:30,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 18:45,18.00000,ug m-3,R
CT2,PM2.5,19/05/2018 19:00,17.00000,ug m-3,R
CT2,PM2.5,19/05/2018 19:15,17.00000,ug m-3,R
CT2,PM2.5,19/05/2018 19:30,17.00000,ug m-3,R
CT2,PM2.5,19/05/2018 19:45,17.00000,ug m-3,R
